customer_id,gender,education,marital_status,age
13756,M,graduate school,single,30
13757,M,graduate school,single,27
13758,M,university,married,29
13759,M,graduate school,single,29
13760,F,university,single,27
13761,M,unknown,single,49
13762,F,graduate school,single,35
13763,F,graduate school,single,33
13764,F,graduate school,single,27
13765,M,university,single,51
13766,F,graduate school,single,31
13767,M,university,married,48
13768,F,graduate school,single,28
13769,F,university,married,26
13770,M,university,single,67
13771,F,graduate school,married,32
13772,F,university,single,23
13773,F,graduate school,single,29
13774,F,graduate school,single,30
13775,F,graduate school,single,25
13776,F,high school,married,43
13777,F,high school,married,26
13778,F,university,married,36
13779,F,university,single,25
13780,M,university,married,47
13781,F,university,married,34
13782,F,university,single,30
13783,M,graduate school,married,49
13784,F,university,single,22
13785,F,university,single,29
13786,F,university,married,35
13787,F,graduate school,single,35
13788,M,graduate school,single,41
13789,F,graduate school,single,25
13790,F,university,married,35
13791,M,university,married,37
13792,M,university,single,22
13793,M,university,single,33
13794,M,graduate school,single,27
13795,M,university,single,28
13796,M,university,married,49
13797,M,graduate school,married,36
13798,F,high school,married,33
13799,F,graduate school,married,35
13800,M,university,single,24
13801,M,graduate school,married,43
13802,M,high school,married,24
13803,M,high school,single,46
13804,M,university,single,39
13805,F,graduate school,single,39
13806,F,graduate school,single,27
13807,M,university,married,41
13808,F,university,single,26
13809,M,graduate school,single,57
13810,M,university,single,23
13811,M,graduate school,married,47
13812,M,graduate school,single,26
13813,F,university,married,43
13814,M,graduate school,married,36
13815,M,university,married,37
13816,M,graduate school,single,43
13817,F,university,single,23
13818,M,university,married,60
13819,F,university,married,32
13820,M,high school,single,23
13821,M,high school,single,52
13822,F,university,married,35
13823,F,graduate school,married,32
13824,M,university,married,30
13825,M,graduate school,married,42
13826,F,high school,,41
13827,F,graduate school,single,30
13828,F,graduate school,married,29
13829,F,university,single,31
13830,F,graduate school,single,26
13831,F,university,married,30
13832,M,graduate school,single,29
13833,F,university,married,34
13834,F,university,single,43
13835,M,high school,married,44
13836,M,graduate school,married,41
13837,F,university,single,29
13838,M,university,single,31
13839,M,high school,married,43
13840,F,graduate school,married,32
13841,F,university,single,30
13842,M,high school,single,55
13843,M,university,single,45
13844,M,university,married,34
13845,F,university,single,25
13846,M,graduate school,married,44
13847,M,high school,married,45
13848,M,graduate school,single,34
13849,F,university,married,45
13850,M,graduate school,single,24
13851,F,graduate school,married,52
13852,M,high school,single,39
13853,F,graduate school,married,25
13854,M,high school,single,32
13855,F,graduate school,married,30
13856,F,university,married,37
13857,M,graduate school,single,28
13858,M,high school,single,55
13859,M,university,married,25
13860,F,university,married,43
13861,F,graduate school,single,32
13862,F,high school,married,44
13863,F,university,single,26
13864,F,high school,married,41
13865,M,high school,married,44
13866,F,university,single,44
13867,M,high school,married,36
13868,F,graduate school,married,31
13869,F,graduate school,single,42
13870,M,graduate school,single,32
13871,M,graduate school,single,29
13872,M,graduate school,married,53
13873,M,university,single,26
13874,F,graduate school,single,35
13875,F,university,married,41
13876,M,graduate school,single,35
13877,M,high school,single,45
13878,F,university,married,37
13879,F,university,single,38
13880,F,graduate school,single,39
13881,F,graduate school,single,32
13882,F,graduate school,single,29
13883,M,high school,single,38
13884,F,university,married,35
13885,M,graduate school,single,34
13886,M,high school,married,44
13887,M,graduate school,married,37
13888,M,high school,single,51
13889,F,graduate school,single,32
13890,F,graduate school,single,30
13891,F,university,single,30
13892,M,university,single,46
13893,F,university,single,26
13894,F,high school,married,54
13895,F,university,married,39
13896,M,university,married,50
13897,F,university,single,31
13898,M,university,married,54
13899,F,graduate school,single,23
13900,F,university,married,48
13901,M,university,single,27
13902,M,graduate school,single,26
13903,F,high school,married,43
13904,M,university,married,50
13905,F,graduate school,single,26
13906,F,graduate school,single,32
13907,M,university,married,41
13908,M,university,married,36
13909,F,graduate school,single,28
13910,M,graduate school,single,30
13911,F,high school,married,33
13912,M,graduate school,married,48
13913,M,graduate school,single,29
13914,F,graduate school,single,27
13915,F,university,married,30
13916,F,university,married,50
13917,F,graduate school,single,35
13918,F,university,married,40
13919,M,graduate school,single,29
13920,F,graduate school,single,36
13921,M,university,married,46
13922,F,university,single,24
13923,F,graduate school,single,24
13924,M,graduate school,married,42
13925,F,graduate school,married,36
13926,F,graduate school,single,26
13927,M,high school,single,44
13928,F,graduate school,married,48
13929,F,graduate school,married,31
13930,F,university,married,52
13931,F,university,single,34
13932,F,high school,married,42
13933,F,university,married,27
13934,F,graduate school,single,32
13935,M,high school,married,42
13936,F,high school,married,42
13937,F,graduate school,married,43
13938,F,high school,single,24
13939,F,university,single,56
13940,M,graduate school,single,32
13941,F,high school,married,31
13942,M,high school,married,49
13943,F,graduate school,single,33
13944,F,high school,single,50
13945,F,university,single,32
13946,F,graduate school,married,32
13947,M,unknown,single,51
13948,F,high school,single,49
13949,F,graduate school,married,26
13950,M,high school,married,30
13951,M,university,single,44
13952,F,high school,married,34
13953,M,university,single,50
13954,F,high school,single,27
13955,F,graduate school,single,46
13956,F,graduate school,single,29
13957,F,high school,married,46
13958,F,graduate school,single,33
13959,F,graduate school,single,35
13960,F,university,married,30
13961,M,university,married,38
13962,F,graduate school,married,34
13963,F,high school,married,54
13964,F,university,single,39
13965,M,graduate school,single,39
13966,F,graduate school,married,43
13967,F,high school,married,55
13968,F,university,single,34
13969,M,university,single,25
13970,F,graduate school,married,38
13971,F,university,single,23
13972,F,high school,married,44
13973,F,university,single,24
13974,F,graduate school,single,41
13975,F,high school,married,45
13976,M,university,married,35
13977,M,university,married,29
13978,F,graduate school,single,29
13979,F,university,married,32
13980,F,high school,married,42
13981,F,graduate school,single,30
13982,F,graduate school,single,24
13983,M,university,married,44
13984,M,high school,married,49
13985,F,graduate school,married,40
13986,F,university,married,38
13987,F,university,single,42
13988,F,high school,single,63
13989,M,high school,single,38
13990,F,graduate school,single,29
13991,F,graduate school,single,47
13992,M,graduate school,married,46
13993,M,university,single,30
13994,F,graduate school,married,50
13995,F,graduate school,single,36
13996,M,high school,single,35
13997,F,graduate school,single,29
13998,M,high school,married,31
13999,F,graduate school,single,32
14000,F,university,married,27
14001,F,university,married,40
14002,M,graduate school,married,53
14003,F,graduate school,married,34
14004,M,graduate school,single,23
14005,M,graduate school,married,55
14006,M,graduate school,married,35
14007,M,university,single,41
14008,F,graduate school,single,29
14009,F,high school,married,26
14010,F,graduate school,married,38
14011,M,university,married,39
14012,M,high school,married,36
14013,M,high school,single,39
14014,M,university,married,37
14015,F,university,married,36
14016,F,university,single,22
14017,M,high school,married,38
14018,M,university,single,45
14019,M,university,married,30
14020,M,university,married,42
14021,F,graduate school,married,39
14022,F,high school,married,40
14023,F,high school,married,22
14024,F,high school,married,51
14025,F,graduate school,married,50
14026,M,university,married,31
14027,F,university,single,38
14028,F,university,married,48
14029,F,university,single,22
14030,F,graduate school,married,28
14031,F,university,married,31
14032,F,university,married,29
14033,F,graduate school,married,47
14034,F,university,married,42
14035,F,university,single,36
14036,M,graduate school,single,26
14037,M,university,single,25
14038,F,university,single,46
14039,M,university,single,45
14040,F,university,single,24
14041,F,university,single,38
14042,F,high school,married,43
14043,F,high school,single,27
14044,F,graduate school,single,34
14045,F,graduate school,married,45
14046,F,graduate school,married,33
14047,F,high school,single,51
14048,M,university,married,30
14049,F,graduate school,married,31
14050,F,graduate school,married,45
14051,F,graduate school,single,34
14052,F,graduate school,single,26
14053,F,university,single,49
14054,F,university,single,40
14055,F,university,married,51
14056,F,university,married,30
14057,F,graduate school,married,37
14058,F,graduate school,married,28
14059,M,university,married,46
14060,M,unknown,married,35
14061,F,university,married,40
14062,M,graduate school,married,44
14063,M,university,single,26
14064,M,graduate school,single,31
14065,M,graduate school,single,38
14066,F,high school,married,38
14067,M,university,single,39
14068,M,high school,single,44
14069,F,university,married,35
14070,F,graduate school,single,28
14071,F,high school,single,29
14072,F,university,single,24
14073,M,graduate school,married,43
14074,M,high school,single,31
14075,F,graduate school,single,28
14076,M,university,single,42
14077,F,university,single,27
14078,F,high school,single,24
14079,F,graduate school,single,34
14080,M,graduate school,married,33
14081,M,university,single,24
14082,M,graduate school,married,41
14083,M,graduate school,married,40
14084,M,university,married,50
14085,F,university,single,36
14086,F,university,single,39
14087,M,university,married,54
14088,M,university,single,33
14089,F,graduate school,single,32
14090,M,high school,married,38
14091,F,graduate school,married,46
14092,F,graduate school,single,29
14093,F,university,married,33
14094,F,graduate school,married,45
14095,M,graduate school,single,28
14096,F,graduate school,single,25
14097,M,university,married,61
14098,M,university,married,50
14099,M,university,married,45
14100,M,graduate school,single,27
14101,F,university,married,53
14102,F,university,married,29
14103,F,graduate school,single,39
14104,F,unknown,single,21
14105,M,graduate school,married,52
14106,F,university,married,38
14107,F,university,married,49
14108,M,graduate school,married,29
14109,F,university,single,23
14110,M,university,single,29
14111,M,graduate school,single,28
14112,F,graduate school,single,26
14113,F,university,married,40
14114,F,university,single,23
14115,F,university,single,23
14116,F,university,married,39
14117,F,graduate school,single,28
14118,M,university,married,37
14119,F,university,married,37
14120,M,high school,single,49
14121,F,university,married,27
14122,F,graduate school,single,32
14123,M,graduate school,single,29
14124,F,university,single,28
14125,M,unknown,married,57
14126,F,graduate school,single,26
14127,F,graduate school,married,33
14128,M,graduate school,single,28
14129,F,university,married,34
14130,F,graduate school,single,26
14131,M,university,married,39
14132,M,university,single,53
14133,F,university,married,33
14134,M,graduate school,single,60
14135,F,university,single,54
14136,M,graduate school,single,43
14137,M,unknown,single,26
14138,M,unknown,single,38
14139,M,university,married,35
14140,F,university,married,50
14141,F,graduate school,single,27
14142,M,graduate school,single,28
14143,F,high school,married,45
14144,F,high school,married,25
14145,F,graduate school,single,28
14146,M,graduate school,married,41
14147,F,high school,single,22
14148,F,university,single,27
14149,M,graduate school,single,23
14150,M,high school,single,27
14151,M,graduate school,married,41
14152,F,high school,others,43
14153,M,university,single,36
14154,M,university,married,35
14155,M,graduate school,single,31
14156,F,university,single,34
14157,F,high school,married,32
14158,M,university,single,27
14159,F,graduate school,married,50
14160,F,graduate school,single,36
14161,F,graduate school,married,38
14162,M,university,single,25
14163,F,graduate school,single,24
14164,M,high school,single,23
14165,F,graduate school,single,31
14166,M,graduate school,single,26
14167,M,graduate school,single,38
14168,F,university,single,28
14169,M,university,single,23
14170,M,graduate school,married,40
14171,M,graduate school,single,29
14172,M,university,others,35
14173,M,university,married,40
14174,M,graduate school,single,33
14175,M,university,married,52
14176,F,graduate school,married,52
14177,F,high school,married,44
14178,F,university,single,25
14179,F,university,married,41
14180,M,university,single,23
14181,M,graduate school,single,54
14182,M,university,married,52
14183,M,university,single,29
14184,M,high school,married,37
14185,M,graduate school,single,28
14186,F,graduate school,single,29
14187,M,university,married,51
14188,F,university,married,41
14189,M,university,single,35
14190,M,university,others,27
14191,M,graduate school,single,25
14192,F,graduate school,married,38
14193,F,graduate school,single,27
14194,M,graduate school,married,41
14195,F,graduate school,single,42
14196,M,graduate school,single,30
14197,F,university,single,32
14198,F,graduate school,single,36
14199,M,university,married,50
14200,F,university,single,25
14201,F,university,single,26
14202,F,graduate school,single,30
14203,F,graduate school,single,34
14204,F,university,married,27
14205,F,graduate school,single,24
14206,F,graduate school,single,26
14207,M,university,married,46
14208,F,university,married,22
14209,M,graduate school,single,28
14210,F,university,single,37
14211,M,university,married,43
14212,F,university,single,39
14213,F,university,married,40
14214,F,high school,married,38
14215,F,high school,single,50
14216,M,graduate school,married,41
14217,F,graduate school,married,38
14218,F,university,married,38
14219,F,university,married,30
14220,F,graduate school,single,26
14221,F,university,single,42
14222,M,high school,single,34
14223,F,university,single,54
14224,M,graduate school,single,42
14225,F,university,single,44
14226,M,high school,single,29
14227,M,university,single,24
14228,M,university,single,29
14229,F,graduate school,single,40
14230,F,university,married,30
14231,F,high school,married,47
14232,M,others,single,28
14233,M,graduate school,single,32
14234,M,university,single,24
14235,M,graduate school,single,27
14236,F,university,single,35
14237,M,graduate school,single,32
14238,M,graduate school,single,41
14239,M,graduate school,single,26
14240,F,graduate school,single,26
14241,M,graduate school,married,45
14242,F,graduate school,single,32
14243,F,graduate school,single,28
14244,M,graduate school,single,27
14245,M,university,married,50
14246,F,university,married,36
14247,M,graduate school,single,26
14248,F,graduate school,single,33
14249,F,graduate school,married,37
14250,M,graduate school,married,39
14251,F,graduate school,married,40
14252,F,university,married,26
14253,M,graduate school,married,45
14254,M,university,married,46
14255,M,university,single,22
14256,F,university,single,34
14257,F,graduate school,married,42
14258,F,high school,single,25
14259,M,graduate school,single,27
14260,F,high school,single,51
14261,M,graduate school,married,44
14262,M,high school,married,57
14263,F,graduate school,married,47
14264,M,graduate school,single,28
14265,F,university,others,42
14266,F,graduate school,married,34
14267,F,university,married,37
14268,M,graduate school,married,49
14269,M,graduate school,single,32
14270,M,graduate school,married,38
14271,F,graduate school,married,40
14272,M,graduate school,married,36
14273,F,university,others,49
14274,M,graduate school,single,42
14275,F,graduate school,single,50
14276,F,university,married,42
14277,M,university,single,38
14278,F,university,others,47
14279,F,unknown,married,33
14280,F,university,single,27
14281,M,high school,married,38
14282,F,graduate school,single,27
14283,F,graduate school,single,24
14284,F,graduate school,married,32
14285,M,university,married,47
14286,M,graduate school,single,36
14287,M,high school,married,47
14288,F,university,married,29
14289,F,university,married,45
14290,F,university,married,37
14291,M,university,single,26
14292,M,high school,single,23
14293,F,university,single,23
14294,F,university,married,47
14295,M,university,single,24
14296,F,high school,married,25
14297,F,university,married,27
14298,M,high school,married,25
14299,F,university,married,37
14300,M,graduate school,single,32
14301,F,graduate school,married,36
14302,M,high school,others,58
14303,M,graduate school,single,31
14304,M,university,married,27
14305,M,university,married,41
14306,M,high school,married,42
14307,M,university,married,34
14308,F,high school,single,49
14309,F,university,married,40
14310,F,graduate school,single,22
14311,F,graduate school,married,36
14312,F,university,married,50
14313,F,graduate school,married,56
14314,F,university,single,23
14315,M,university,married,60
14316,M,high school,married,48
14317,F,university,married,44
14318,F,graduate school,single,27
14319,F,graduate school,single,24
14320,M,graduate school,married,37
14321,F,university,single,22
14322,F,university,single,29
14323,M,graduate school,married,62
14324,M,university,married,34
14325,M,graduate school,single,26
14326,F,university,single,23
14327,F,university,single,34
14328,M,university,single,26
14329,F,university,married,64
14330,M,university,single,25
14331,F,high school,married,46
14332,F,university,married,42
14333,M,university,single,24
14334,F,graduate school,single,27
14335,M,university,married,40
14336,M,graduate school,single,41
14337,M,graduate school,single,33
14338,F,university,married,34
14339,F,university,married,26
14340,M,graduate school,married,36
14341,F,university,single,28
14342,F,university,married,48
14343,F,graduate school,single,25
14344,F,university,married,27
14345,F,university,married,42
14346,M,high school,single,28
14347,F,university,married,45
14348,M,university,single,47
14349,F,university,single,26
14350,M,university,married,43
14351,F,university,single,22
14352,M,high school,married,38
14353,M,university,married,46
14354,F,high school,single,28
14355,M,university,single,43
14356,M,university,married,40
14357,M,university,single,34
14358,F,university,single,34
14359,F,university,single,27
14360,F,university,single,24
14361,F,graduate school,married,36
14362,M,graduate school,married,36
14363,M,university,single,33
14364,M,university,single,46
14365,F,graduate school,married,33
14366,F,graduate school,single,26
14367,M,high school,married,56
14368,M,graduate school,married,51
14369,F,graduate school,single,54
14370,M,university,married,42
14371,F,university,single,28
14372,F,university,married,39
14373,F,graduate school,single,27
14374,F,graduate school,single,24
14375,M,high school,single,42
14376,F,graduate school,married,27
14377,M,high school,married,47
14378,F,high school,married,31
14379,M,high school,single,26
14380,M,high school,single,35
14381,M,graduate school,single,31
14382,F,graduate school,single,28
14383,M,high school,single,25
14384,F,university,single,22
14385,F,high school,married,25
14386,F,university,single,43
14387,F,university,single,31
14388,F,graduate school,single,31
14389,M,high school,single,22
14390,M,university,single,21
14391,F,university,married,34
14392,F,high school,single,33
14393,M,graduate school,married,41
14394,M,high school,single,42
14395,F,university,single,29
14396,F,graduate school,single,27
14397,F,university,married,40
14398,F,graduate school,married,54
14399,M,graduate school,married,36
14400,M,graduate school,married,50
14401,M,university,single,39
14402,M,university,married,52
14403,M,graduate school,single,26
14404,M,high school,single,43
14405,F,graduate school,single,29
14406,F,graduate school,single,26
14407,F,high school,married,55
14408,F,graduate school,single,23
14409,F,graduate school,single,23
14410,F,graduate school,married,39
14411,M,high school,single,24
14412,F,graduate school,married,50
14413,F,university,married,31
14414,M,graduate school,single,26
14415,F,graduate school,single,22
14416,F,university,married,41
14417,M,high school,single,48
14418,F,graduate school,single,30
14419,F,university,married,40
14420,F,university,married,45
14421,M,university,single,26
14422,M,graduate school,single,26
14423,M,graduate school,married,37
14424,F,high school,married,24
14425,M,graduate school,single,27
14426,F,graduate school,single,33
14427,M,graduate school,married,33
14428,F,graduate school,single,28
14429,M,university,single,25
14430,M,university,single,28
14431,F,graduate school,married,37
14432,F,university,single,27
14433,M,university,married,41
14434,F,graduate school,single,26
14435,M,university,single,32
14436,F,university,single,28
14437,F,high school,married,50
14438,F,university,married,25
14439,F,high school,single,31
14440,F,graduate school,single,31
14441,F,graduate school,single,33
14442,M,graduate school,others,41
14443,F,graduate school,single,34
14444,M,graduate school,single,28
14445,M,graduate school,single,28
14446,F,university,single,24
14447,M,graduate school,single,39
14448,M,graduate school,single,26
14449,M,graduate school,single,28
14450,M,university,single,28
14451,M,university,single,29
14452,M,high school,married,52
14453,M,university,single,31
14454,F,graduate school,single,28
14455,F,high school,single,40
14456,F,university,single,26
14457,M,university,others,27
14458,M,university,others,28
14459,F,high school,married,32
14460,F,university,single,35
14461,F,university,single,26
14462,M,graduate school,single,30
14463,F,university,married,32
14464,M,graduate school,single,35
14465,F,high school,married,36
14466,M,university,single,38
14467,M,graduate school,married,47
14468,M,university,married,37
14469,M,university,married,37
14470,F,university,single,35
14471,M,graduate school,married,48
14472,F,university,single,28
14473,M,university,married,33
14474,F,university,married,25
14475,F,university,single,39
14476,F,university,married,35
14477,F,graduate school,married,42
14478,M,graduate school,single,26
14479,F,graduate school,single,23
14480,M,graduate school,married,47
14481,M,university,married,29
14482,M,graduate school,single,33
14483,M,university,single,33
14484,M,graduate school,single,34
14485,F,graduate school,married,43
14486,F,graduate school,single,27
14487,M,high school,married,45
14488,F,university,single,26
14489,M,graduate school,single,35
14490,M,high school,married,41
14491,M,graduate school,single,28
14492,F,university,single,39
14493,F,graduate school,married,33
14494,F,university,single,30
14495,M,graduate school,single,40
14496,F,high school,married,42
14497,M,university,married,56
14498,M,university,married,40
14499,F,university,single,25
14500,F,university,single,24
14501,F,university,married,29
14502,F,graduate school,single,27
14503,F,graduate school,single,38
14504,F,university,single,23
14505,F,graduate school,single,27
14506,F,university,married,49
14507,M,university,married,35
14508,M,university,single,27
14509,F,high school,single,26
14510,F,graduate school,single,27
14511,M,high school,married,52
14512,M,graduate school,single,30
14513,M,university,single,30
14514,F,graduate school,married,43
14515,F,university,single,32
14516,F,graduate school,single,32
14517,M,university,married,43
14518,M,graduate school,single,32
14519,M,high school,married,42
14520,M,university,married,38
14521,F,university,single,44
14522,M,graduate school,single,33
14523,F,university,single,25
14524,F,graduate school,single,31
14525,F,graduate school,single,31
14526,M,university,single,43
14527,M,graduate school,married,45
14528,M,graduate school,married,38
14529,F,high school,single,25
14530,M,high school,married,38
14531,M,university,others,44
14532,M,university,single,26
14533,F,university,married,43
14534,M,university,single,24
14535,M,university,single,31
14536,M,graduate school,married,36
14537,F,unknown,married,35
14538,M,high school,single,29
14539,M,high school,married,35
14540,F,university,single,28
14541,F,university,married,62
14542,F,graduate school,single,31
14543,M,university,married,38
14544,M,university,single,39
14545,M,university,married,46
14546,M,university,single,23
14547,F,university,married,35
14548,F,university,married,52
14549,M,university,married,35
14550,F,graduate school,single,31
14551,M,university,single,40
14552,F,university,single,27
14553,M,university,single,43
14554,M,university,single,30
14555,M,university,married,36
14556,F,university,married,36
14557,M,university,single,29
14558,M,graduate school,married,39
14559,F,university,married,27
14560,F,university,single,41
14561,M,graduate school,single,31
14562,M,high school,single,38
14563,F,university,married,39
14564,M,university,single,24
14565,M,graduate school,single,30
14566,F,university,single,50
14567,M,graduate school,others,50
14568,F,graduate school,single,29
14569,F,graduate school,single,34
14570,F,high school,married,61
14571,F,graduate school,single,41
14572,F,high school,married,53
14573,M,graduate school,married,34
14574,M,university,married,33
14575,M,high school,married,37
14576,M,university,married,43
14577,F,university,single,25
14578,M,graduate school,married,40
14579,F,graduate school,single,22
14580,F,university,married,34
14581,F,high school,married,48
14582,F,graduate school,single,47
14583,M,university,married,30
14584,F,high school,married,43
14585,M,graduate school,single,25
14586,F,graduate school,single,32
14587,F,graduate school,single,27
14588,M,high school,others,40
14589,M,graduate school,married,50
14590,M,graduate school,single,34
14591,F,high school,married,28
14592,M,university,single,28
14593,F,graduate school,single,24
14594,F,high school,married,44
14595,F,graduate school,married,33
14596,M,university,married,28
14597,M,university,single,28
14598,M,graduate school,single,29
14599,F,university,married,35
14600,F,university,married,34
14601,F,university,married,38
14602,F,high school,married,29
14603,F,high school,single,23
14604,M,university,single,31
14605,F,university,married,42
14606,M,high school,single,25
14607,F,university,married,35
14608,F,university,married,30
14609,M,graduate school,married,46
14610,M,university,single,22
14611,M,university,single,26
14612,M,university,single,28
14613,M,high school,single,23
14614,F,graduate school,single,39
14615,M,high school,single,29
14616,F,graduate school,single,37
14617,M,graduate school,single,32
14618,F,graduate school,married,52
14619,F,graduate school,married,34
14620,F,graduate school,single,28
14621,F,unknown,single,31
14622,F,graduate school,single,27
14623,F,graduate school,single,34
14624,F,university,single,23
14625,F,graduate school,married,47
14626,F,high school,married,46
14627,F,university,married,45
14628,M,high school,single,27
14629,M,university,single,38
14630,F,graduate school,married,39
14631,M,university,single,23
14632,F,0,single,53
14633,M,high school,single,35
14634,M,university,single,25
14635,M,graduate school,single,28
14636,M,university,single,34
14637,M,graduate school,single,43
14638,F,high school,others,52
14639,M,high school,single,41
14640,F,high school,single,46
14641,F,graduate school,married,32
14642,F,university,single,23
14643,F,graduate school,married,52
14644,M,university,married,37
14645,F,high school,married,36
14646,F,university,married,32
14647,F,university,single,25
14648,M,graduate school,single,29
14649,F,university,others,22
14650,M,graduate school,single,33
14651,M,graduate school,single,31
14652,F,graduate school,married,42
14653,M,university,single,25
14654,M,graduate school,married,39
14655,M,graduate school,married,37
14656,M,high school,married,42
14657,F,university,single,24
14658,M,university,married,49
14659,M,university,married,51
14660,M,university,single,32
14661,M,university,single,25
14662,F,university,single,26
14663,F,graduate school,single,33
14664,F,university,single,39
14665,F,university,single,23
14666,M,university,married,47
14667,F,university,married,43
14668,M,university,married,57
14669,M,high school,married,59
14670,F,high school,single,50
14671,F,high school,single,47
14672,F,graduate school,single,28
14673,F,graduate school,single,27
14674,F,graduate school,single,27
14675,F,university,single,27
14676,F,university,single,35
14677,M,graduate school,married,45
14678,F,university,married,53
14679,F,graduate school,single,39
14680,F,graduate school,married,38
14681,F,university,single,28
14682,F,university,single,31
14683,M,graduate school,single,25
14684,F,graduate school,married,29
14685,F,graduate school,single,30
14686,F,graduate school,single,29
14687,F,university,married,38
14688,M,graduate school,single,57
14689,M,university,single,31
14690,F,university,single,26
14691,M,university,married,37
14692,M,university,single,28
14693,M,university,married,34
14694,F,university,single,34
14695,F,university,single,30
14696,F,high school,married,59
14697,F,graduate school,single,39
14698,F,university,single,28
14699,M,graduate school,single,33
14700,F,university,single,28
14701,F,university,married,43
14702,M,university,married,37
14703,F,university,married,46
14704,F,high school,married,46
14705,M,graduate school,single,32
14706,M,graduate school,single,30
14707,M,university,single,34
14708,M,graduate school,single,30
14709,M,graduate school,married,37
14710,F,graduate school,married,39
14711,F,university,single,33
14712,F,university,single,22
14713,F,graduate school,married,42
14714,F,university,married,35
14715,F,high school,married,33
14716,F,university,married,39
14717,F,high school,married,37
14718,M,graduate school,single,32
14719,F,university,married,51
14720,M,graduate school,single,33
14721,M,graduate school,single,29
14722,F,graduate school,single,37
14723,F,high school,married,30
14724,M,high school,married,49
14725,F,university,single,55
14726,F,high school,single,43
14727,F,university,married,35
14728,F,university,married,46
14729,M,university,married,30
14730,M,university,married,40
14731,F,high school,single,22
14732,F,university,single,29
14733,F,university,single,43
14734,F,university,single,25
14735,M,graduate school,married,40
14736,F,university,single,44
14737,F,university,married,41
14738,M,university,married,36
14739,F,unknown,married,45
14740,F,graduate school,married,36
14741,M,graduate school,married,58
14742,M,high school,single,31
14743,M,graduate school,single,25
14744,F,graduate school,single,29
14745,F,university,single,26
14746,M,graduate school,married,44
14747,M,graduate school,married,46
14748,F,university,single,26
14749,M,university,married,38
14750,F,graduate school,single,29
14751,M,graduate school,single,30
14752,F,graduate school,married,41
14753,F,graduate school,single,26
14754,M,high school,married,44
14755,F,graduate school,married,29
14756,F,graduate school,married,64
14757,M,graduate school,single,28
14758,F,high school,married,24
14759,M,graduate school,married,62
14760,M,graduate school,single,28
14761,F,high school,married,42
14762,M,graduate school,single,28
14763,F,graduate school,married,43
14764,F,university,married,36
14765,F,university,single,25
14766,F,university,married,33
14767,F,graduate school,single,29
14768,M,graduate school,single,29
14769,M,graduate school,single,30
14770,F,university,married,35
14771,F,university,married,40
14772,M,university,married,37
14773,M,high school,married,44
14774,M,graduate school,married,32
14775,F,graduate school,single,28
14776,M,university,single,35
14777,M,university,single,43
14778,F,high school,single,25
14779,F,university,single,24
14780,F,graduate school,single,25
14781,M,graduate school,married,41
14782,F,graduate school,single,26
14783,F,graduate school,single,30
14784,F,university,single,36
14785,M,graduate school,single,28
14786,M,university,single,29
14787,M,graduate school,single,25
14788,M,graduate school,single,31
14789,F,university,single,22
14790,M,university,others,41
14791,M,high school,married,44
14792,F,high school,married,51
14793,F,high school,married,45
14794,M,graduate school,single,25
14795,F,graduate school,married,28
14796,M,university,married,31
14797,F,high school,married,43
14798,F,university,married,35
14799,M,university,married,41
14800,F,graduate school,married,41
14801,M,high school,single,36
14802,F,graduate school,married,35
14803,F,graduate school,single,29
14804,F,graduate school,married,44
14805,M,university,married,49
14806,M,university,single,24
14807,F,graduate school,married,62
14808,M,university,single,29
14809,M,graduate school,married,35
14810,M,graduate school,married,45
14811,F,university,married,44
14812,F,university,married,36
14813,F,university,married,49
14814,F,university,single,29
14815,F,graduate school,single,29
14816,F,high school,married,45
14817,F,high school,single,33
14818,M,high school,single,28
14819,M,graduate school,single,26
14820,M,university,single,36
14821,M,high school,single,34
14822,F,university,single,25
14823,F,graduate school,married,35
14824,F,university,married,45
14825,M,high school,single,26
14826,F,university,married,34
14827,F,university,single,23
14828,F,graduate school,single,42
14829,F,unknown,married,35
14830,F,graduate school,single,27
14831,F,university,single,48
14832,F,university,married,26
14833,F,university,married,41
14834,M,high school,single,50
14835,M,graduate school,single,37
14836,F,high school,single,38
14837,F,graduate school,married,46
14838,M,graduate school,single,40
14839,F,graduate school,married,37
14840,F,university,married,41
14841,M,university,married,34
14842,F,graduate school,married,35
14843,F,graduate school,married,28
14844,F,graduate school,single,29
14845,F,graduate school,single,31
14846,F,university,married,46
14847,M,graduate school,married,37
14848,F,university,married,48
14849,M,university,single,27
14850,F,graduate school,single,26
14851,M,graduate school,married,39
14852,F,university,married,40
14853,F,university,married,38
14854,M,university,married,39
14855,M,university,single,43
14856,F,university,single,46
14857,F,university,married,35
14858,F,graduate school,single,30
14859,F,high school,single,40
14860,F,high school,single,34
14861,F,high school,married,34
14862,F,university,single,24
14863,F,high school,single,41
14864,F,graduate school,single,27
14865,F,graduate school,married,39
14866,M,university,married,32
14867,M,graduate school,married,60
14868,F,university,single,29
14869,F,high school,married,53
14870,M,graduate school,married,34
14871,M,graduate school,single,44
14872,F,graduate school,single,30
14873,M,graduate school,married,40
14874,M,university,single,23
14875,F,university,single,30
14876,F,graduate school,single,28
14877,M,graduate school,single,32
14878,F,high school,married,27
14879,F,university,married,53
14880,M,graduate school,single,28
14881,M,high school,married,32
14882,M,university,single,34
14883,M,university,single,50
14884,F,university,single,26
14885,M,graduate school,single,25
